合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
nr9990,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,7830.0,7715.0,7455.0,7760.0,424.0,32725400.0,20479.0,7715.0
nr9990,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,7760.0,7760.0,7755.0,7760.0,21.0,1624950.0,20484.0,7760.0
nr9990,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,7760.0,7760.0,7745.0,7750.0,13.0,1003450.0,20482.0,7760.0
nr9990,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,7755.0,7750.0,7745.0,7755.0,29.0,2239450.0,20474.0,7750.0
nr9990,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,7785.0,7755.0,7755.0,7775.0,31.0,2405050.0,22047.0,7755.0
nr9990,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,7815.0,7775.0,7775.0,7815.0,43.0,3347650.0,22045.0,7775.0
nr9990,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,7830.0,7815.0,7815.0,7815.0,47.0,3681100.0,22061.0,7815.0
nr9990,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,7815.0,7815.0,7800.0,7810.0,34.0,2651100.0,22055.0,7815.0
nr9990,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,7820.0,7810.0,7810.0,7820.0,28.0,2185350.0,22041.0,7810.0
nr9990,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,7825.0,7820.0,7820.0,7825.0,32.0,2500800.0,22823.0,7820.0
nr9990,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,7820.0,7820.0,7790.0,7790.0,97.0,7581000.0,22831.0,7825.0
nr9990,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,7805.0,7790.0,7790.0,7805.0,165.0,12887250.0,22843.0,7790.0
nr9990,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,7805.0,7805.0,7800.0,7800.0,18.0,1401550.0,22833.0,7805.0
nr9990,2020/04/01,2020/04/01 09:13:00,2020/04/01 09:14:00,7805.0,7800.0,7800.0,7805.0,5.0,390500.0,22831.0,7800.0
nr9990,2020/04/01,2020/04/01 09:14:00,2020/04/01 09:15:00,7805.0,7805.0,7795.0,7795.0,34.0,2646000.0,22817.0,7805.0
nr9990,2020/04/01,2020/04/01 09:15:00,2020/04/01 09:16:00,7795.0,7795.0,7785.0,7790.0,32.0,2494950.0,22818.0,7795.0
nr9990,2020/04/01,2020/04/01 09:16:00,2020/04/01 09:17:00,7790.0,7790.0,7790.0,7790.0,1.0,78300.0,22819.0,7790.0
nr9990,2020/04/01,2020/04/01 09:17:00,2020/04/01 09:18:00,7790.0,7790.0,7770.0,7780.0,173.0,13426850.0,22787.0,7790.0
nr9990,2020/04/01,2020/04/01 09:18:00,2020/04/01 09:19:00,7780.0,7780.0,7760.0,7765.0,158.0,12245750.0,22761.0,7780.0
nr9990,2020/04/01,2020/04/01 09:19:00,2020/04/01 09:20:00,7770.0,7765.0,7755.0,7755.0,83.0,6428200.0,22739.0,7765.0
nr9990,2020/04/01,2020/04/01 09:20:00,2020/04/01 09:21:00,7765.0,7755.0,7755.0,7760.0,63.0,4878350.0,22713.0,7755.0
nr9990,2020/04/01,2020/04/01 09:21:00,2020/04/01 09:22:00,7770.0,7760.0,7760.0,7770.0,53.0,4108400.0,22705.0,7760.0
nr9990,2020/04/01,2020/04/01 09:22:00,2020/04/01 09:23:00,7770.0,7770.0,7760.0,7760.0,11.0,852650.0,22700.0,7770.0
nr9990,2020/04/01,2020/04/01 09:23:00,2020/04/01 09:24:00,7770.0,7760.0,7760.0,7770.0,12.0,929100.0,22695.0,7760.0
nr9990,2020/04/01,2020/04/01 09:24:00,2020/04/01 09:25:00,7770.0,7770.0,7755.0,7755.0,48.0,3726100.0,22684.0,7770.0
nr9990,2020/04/01,2020/04/01 09:25:00,2020/04/01 09:26:00,7760.0,7755.0,7755.0,7760.0,28.0,2165550.0,22681.0,7755.0
nr9990,2020/04/01,2020/04/01 09:26:00,2020/04/01 09:27:00,7770.0,7760.0,7760.0,7770.0,61.0,4729350.0,22655.0,7760.0
nr9990,2020/04/01,2020/04/01 09:27:00,2020/04/01 09:28:00,7770.0,7770.0,7765.0,7770.0,100.0,7751750.0,22651.0,7770.0
nr9990,2020/04/01,2020/04/01 09:28:00,2020/04/01 09:29:00,7770.0,7770.0,7765.0,7770.0,27.0,2092050.0,22634.0,7770.0
nr9990,2020/04/01,2020/04/01 09:29:00,2020/04/01 09:30:00,7770.0,7770.0,7765.0,7765.0,18.0,1396550.0,22628.0,7770.0
nr9990,2020/04/01,2020/04/01 09:30:00,2020/04/01 09:31:00,7765.0,7765.0,7755.0,7760.0,63.0,4890400.0,22611.0,7765.0
nr9990,2020/04/01,2020/04/01 09:31:00,2020/04/01 09:32:00,7760.0,7760.0,7755.0,7755.0,28.0,2185550.0,22760.0,7760.0
nr9990,2020/04/01,2020/04/01 09:32:00,2020/04/01 09:33:00,7755.0,7755.0,7750.0,7750.0,16.0,1241350.0,22760.0,7755.0
nr9990,2020/04/01,2020/04/01 09:33:00,2020/04/01 09:34:00,7760.0,7750.0,7750.0,7755.0,179.0,13874800.0,22740.0,7750.0
nr9990,2020/04/01,2020/04/01 09:34:00,2020/04/01 09:35:00,7755.0,7755.0,7755.0,7755.0,4.0,311250.0,22736.0,7755.0
nr9990,2020/04/01,2020/04/01 09:35:00,2020/04/01 09:36:00,7760.0,7755.0,7755.0,7755.0,4.0,309900.0,22736.0,7755.0
nr9990,2020/04/01,2020/04/01 09:36:00,2020/04/01 09:37:00,7760.0,7755.0,7750.0,7750.0,13.0,1006900.0,22730.0,7755.0
nr9990,2020/04/01,2020/04/01 09:37:00,2020/04/01 09:38:00,7750.0,7750.0,7750.0,7750.0,9.0,698550.0,22728.0,7750.0
nr9990,2020/04/01,2020/04/01 09:38:00,2020/04/01 09:39:00,7750.0,7750.0,7735.0,7740.0,112.0,8666750.0,22695.0,7750.0
nr9990,2020/04/01,2020/04/01 09:39:00,2020/04/01 09:40:00,7750.0,7740.0,7740.0,7745.0,13.0,1005750.0,22689.0,7740.0
nr9990,2020/04/01,2020/04/01 09:40:00,2020/04/01 09:41:00,7745.0,7745.0,7740.0,7745.0,10.0,771150.0,22686.0,7745.0
nr9990,2020/04/01,2020/04/01 09:41:00,2020/04/01 09:42:00,7750.0,7745.0,7740.0,7745.0,26.0,2013600.0,22689.0,7745.0
nr9990,2020/04/01,2020/04/01 09:42:00,2020/04/01 09:43:00,7745.0,7745.0,7740.0,7745.0,34.0,2635950.0,22686.0,7745.0
nr9990,2020/04/01,2020/04/01 09:43:00,2020/04/01 09:44:00,7745.0,7745.0,7715.0,7720.0,159.0,12266700.0,22688.0,7745.0
nr9990,2020/04/01,2020/04/01 09:44:00,2020/04/01 09:45:00,7725.0,7720.0,7715.0,7715.0,42.0,3234100.0,22692.0,7720.0
nr9990,2020/04/01,2020/04/01 09:45:00,2020/04/01 09:46:00,7720.0,7715.0,7715.0,7720.0,30.0,2306800.0,22696.0,7715.0
nr9990,2020/04/01,2020/04/01 09:46:00,2020/04/01 09:47:00,7720.0,7720.0,7720.0,7720.0,9.0,692800.0,22690.0,7720.0
nr9990,2020/04/01,2020/04/01 09:47:00,2020/04/01 09:48:00,7725.0,7720.0,7720.0,7725.0,64.0,4987400.0,22672.0,7720.0
nr9990,2020/04/01,2020/04/01 09:48:00,2020/04/01 09:49:00,7725.0,7725.0,7725.0,7725.0,4.0,307800.0,22670.0,7725.0
nr9990,2020/04/01,2020/04/01 09:49:00,2020/04/01 09:50:00,7725.0,7725.0,7715.0,7720.0,42.0,3240450.0,22649.0,7725.0
nr9990,2020/04/01,2020/04/01 09:50:00,2020/04/01 09:51:00,7720.0,7720.0,7715.0,7720.0,7.0,538250.0,22649.0,7720.0
nr9990,2020/04/01,2020/04/01 09:51:00,2020/04/01 09:52:00,7720.0,7720.0,7710.0,7715.0,22.0,1696450.0,22644.0,7720.0
nr9990,2020/04/01,2020/04/01 09:52:00,2020/04/01 09:53:00,7725.0,7715.0,7710.0,7715.0,87.0,6699700.0,22640.0,7715.0
nr9990,2020/04/01,2020/04/01 09:53:00,2020/04/01 09:54:00,7715.0,7715.0,7710.0,7710.0,25.0,1919000.0,22625.0,7715.0
nr9990,2020/04/01,2020/04/01 09:54:00,2020/04/01 09:55:00,7710.0,7710.0,7705.0,7710.0,13.0,997200.0,22617.0,7710.0
nr9990,2020/04/01,2020/04/01 09:55:00,2020/04/01 09:56:00,7710.0,7710.0,7695.0,7695.0,150.0,11526550.0,22613.0,7710.0
nr9990,2020/04/01,2020/04/01 09:56:00,2020/04/01 09:57:00,7715.0,7695.0,7695.0,7710.0,91.0,7011500.0,22616.0,7695.0
nr9990,2020/04/01,2020/04/01 09:57:00,2020/04/01 09:58:00,7715.0,7710.0,7710.0,7715.0,8.0,617500.0,22614.0,7710.0
nr9990,2020/04/01,2020/04/01 09:58:00,2020/04/01 09:59:00,7715.0,7715.0,7700.0,7700.0,55.0,4219550.0,22607.0,7715.0
nr9990,2020/04/01,2020/04/01 09:59:00,2020/04/01 10:00:00,7700.0,7700.0,7695.0,7700.0,11.0,845800.0,22607.0,7700.0
nr9990,2020/04/01,2020/04/01 10:00:00,2020/04/01 10:01:00,7700.0,7700.0,7700.0,7700.0,9.0,691000.0,22602.0,7700.0
nr9990,2020/04/01,2020/04/01 10:01:00,2020/04/01 10:02:00,7700.0,7700.0,7685.0,7690.0,109.0,8392900.0,22603.0,7700.0
nr9990,2020/04/01,2020/04/01 10:02:00,2020/04/01 10:03:00,7690.0,7690.0,7685.0,7685.0,33.0,2539200.0,22606.0,7690.0
nr9990,2020/04/01,2020/04/01 10:03:00,2020/04/01 10:04:00,7685.0,7685.0,7675.0,7685.0,83.0,6381150.0,22589.0,7685.0
nr9990,2020/04/01,2020/04/01 10:04:00,2020/04/01 10:05:00,7685.0,7685.0,7675.0,7685.0,12.0,920200.0,22589.0,7685.0
nr9990,2020/04/01,2020/04/01 10:05:00,2020/04/01 10:06:00,7685.0,7685.0,7680.0,7680.0,34.0,2608250.0,22591.0,7685.0
nr9990,2020/04/01,2020/04/01 10:06:00,2020/04/01 10:07:00,7680.0,7680.0,7675.0,7680.0,21.0,1609550.0,22582.0,7680.0
nr9990,2020/04/01,2020/04/01 10:07:00,2020/04/01 10:08:00,7685.0,7680.0,7680.0,7680.0,27.0,2070100.0,22570.0,7680.0
nr9990,2020/04/01,2020/04/01 10:08:00,2020/04/01 10:09:00,7685.0,7680.0,7680.0,7685.0,5.0,386000.0,22575.0,7680.0
nr9990,2020/04/01,2020/04/01 10:09:00,2020/04/01 10:10:00,7685.0,7685.0,7675.0,7675.0,78.0,5981100.0,22531.0,7685.0
nr9990,2020/04/01,2020/04/01 10:10:00,2020/04/01 10:11:00,7680.0,7675.0,7670.0,7675.0,26.0,1991050.0,22529.0,7675.0
nr9990,2020/04/01,2020/04/01 10:11:00,2020/04/01 10:12:00,7675.0,7675.0,7670.0,7670.0,7.0,536700.0,22531.0,7675.0
nr9990,2020/04/01,2020/04/01 10:12:00,2020/04/01 10:13:00,7675.0,7670.0,7660.0,7675.0,61.0,4677400.0,22523.0,7670.0
nr9990,2020/04/01,2020/04/01 10:13:00,2020/04/01 10:14:00,7680.0,7675.0,7675.0,7680.0,12.0,921600.0,22522.0,7675.0
