合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
pb2004,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,14310.0,14185.0,14170.0,14245.0,80.0,5693125.0,1751.0,14200.0
pb2004,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,14245.0,14245.0,14245.0,14245.0,0.0,0.0,1751.0,14245.0
pb2004,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,14245.0,14245.0,14220.0,14220.0,5.0,355500.0,1746.0,14245.0
pb2004,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,14220.0,14220.0,14200.0,14200.0,20.0,1420250.0,1726.0,14220.0
pb2004,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,14200.0,14200.0,14200.0,14200.0,0.0,0.0,1726.0,14200.0
pb2004,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,14225.0,14225.0,14225.0,14225.0,10.0,711250.0,1716.0,14200.0
pb2004,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,14225.0,14225.0,14225.0,14225.0,0.0,0.0,1716.0,14225.0
pb2004,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,14210.0,14210.0,14210.0,14210.0,5.0,355250.0,1711.0,14225.0
pb2004,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,14210.0,14210.0,14210.0,14210.0,10.0,710500.0,1706.0,14210.0
pb2004,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,14210.0,14210.0,14200.0,14200.0,25.0,1775125.0,1686.0,14210.0
pb2004,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,14200.0,14200.0,14200.0,14200.0,0.0,0.0,1686.0,14200.0
pb2004,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,14200.0,14200.0,14200.0,14200.0,0.0,0.0,1686.0,14200.0
pb2004,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,14200.0,14200.0,14200.0,14200.0,0.0,0.0,1686.0,14200.0
pb2004,2020/04/01,2020/04/01 09:13:00,2020/04/01 09:14:00,14205.0,14200.0,14200.0,14205.0,10.0,710125.0,1681.0,14200.0
pb2004,2020/04/01,2020/04/01 09:14:00,2020/04/01 09:15:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1681.0,14205.0
pb2004,2020/04/01,2020/04/01 09:15:00,2020/04/01 09:16:00,14205.0,14205.0,14205.0,14205.0,10.0,710250.0,1671.0,14205.0
pb2004,2020/04/01,2020/04/01 09:16:00,2020/04/01 09:17:00,14205.0,14205.0,14205.0,14205.0,5.0,355125.0,1666.0,14205.0
pb2004,2020/04/01,2020/04/01 09:17:00,2020/04/01 09:18:00,14205.0,14205.0,14205.0,14205.0,5.0,355125.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:18:00,2020/04/01 09:19:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:19:00,2020/04/01 09:20:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:20:00,2020/04/01 09:21:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:21:00,2020/04/01 09:22:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:22:00,2020/04/01 09:23:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:23:00,2020/04/01 09:24:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:24:00,2020/04/01 09:25:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:25:00,2020/04/01 09:26:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:26:00,2020/04/01 09:27:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:27:00,2020/04/01 09:28:00,14205.0,14205.0,14205.0,14205.0,0.0,0.0,1661.0,14205.0
pb2004,2020/04/01,2020/04/01 09:28:00,2020/04/01 09:29:00,14205.0,14205.0,14170.0,14170.0,10.0,708500.0,1651.0,14205.0
pb2004,2020/04/01,2020/04/01 09:29:00,2020/04/01 09:30:00,14170.0,14170.0,14170.0,14170.0,0.0,0.0,1651.0,14170.0
pb2004,2020/04/01,2020/04/01 09:30:00,2020/04/01 09:31:00,14170.0,14170.0,14170.0,14170.0,0.0,0.0,1651.0,14170.0
pb2004,2020/04/01,2020/04/01 09:31:00,2020/04/01 09:32:00,14170.0,14170.0,14170.0,14170.0,0.0,0.0,1651.0,14170.0
pb2004,2020/04/01,2020/04/01 09:32:00,2020/04/01 09:33:00,14170.0,14170.0,14170.0,14170.0,0.0,0.0,1651.0,14170.0
pb2004,2020/04/01,2020/04/01 09:33:00,2020/04/01 09:34:00,14170.0,14170.0,14170.0,14170.0,0.0,0.0,1651.0,14170.0
pb2004,2020/04/01,2020/04/01 09:34:00,2020/04/01 09:35:00,14170.0,14170.0,14170.0,14170.0,0.0,0.0,1651.0,14170.0
pb2004,2020/04/01,2020/04/01 09:35:00,2020/04/01 09:36:00,14170.0,14170.0,14130.0,14130.0,5.0,353250.0,1646.0,14170.0
pb2004,2020/04/01,2020/04/01 09:36:00,2020/04/01 09:37:00,14130.0,14130.0,14130.0,14130.0,0.0,0.0,1646.0,14130.0
pb2004,2020/04/01,2020/04/01 09:37:00,2020/04/01 09:38:00,14130.0,14130.0,14130.0,14130.0,0.0,0.0,1646.0,14130.0
pb2004,2020/04/01,2020/04/01 09:38:00,2020/04/01 09:39:00,14130.0,14130.0,14130.0,14130.0,0.0,0.0,1646.0,14130.0
pb2004,2020/04/01,2020/04/01 09:39:00,2020/04/01 09:40:00,14130.0,14130.0,14125.0,14125.0,5.0,353125.0,1641.0,14130.0
pb2004,2020/04/01,2020/04/01 09:40:00,2020/04/01 09:41:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:41:00,2020/04/01 09:42:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:42:00,2020/04/01 09:43:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:43:00,2020/04/01 09:44:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:44:00,2020/04/01 09:45:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:45:00,2020/04/01 09:46:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:46:00,2020/04/01 09:47:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:47:00,2020/04/01 09:48:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:48:00,2020/04/01 09:49:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:49:00,2020/04/01 09:50:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:50:00,2020/04/01 09:51:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:51:00,2020/04/01 09:52:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:52:00,2020/04/01 09:53:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:53:00,2020/04/01 09:54:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:54:00,2020/04/01 09:55:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:55:00,2020/04/01 09:56:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:56:00,2020/04/01 09:57:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:57:00,2020/04/01 09:58:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:58:00,2020/04/01 09:59:00,14125.0,14125.0,14125.0,14125.0,0.0,0.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 09:59:00,2020/04/01 10:00:00,14125.0,14125.0,14100.0,14100.0,5.0,352500.0,1641.0,14125.0
pb2004,2020/04/01,2020/04/01 10:00:00,2020/04/01 10:01:00,14100.0,14100.0,14100.0,14100.0,0.0,0.0,1641.0,14100.0
pb2004,2020/04/01,2020/04/01 10:01:00,2020/04/01 10:02:00,14100.0,14100.0,14100.0,14100.0,0.0,0.0,1641.0,14100.0
pb2004,2020/04/01,2020/04/01 10:02:00,2020/04/01 10:03:00,14090.0,14090.0,14090.0,14090.0,10.0,704500.0,1631.0,14100.0
pb2004,2020/04/01,2020/04/01 10:03:00,2020/04/01 10:04:00,14090.0,14090.0,14090.0,14090.0,0.0,0.0,1631.0,14090.0
pb2004,2020/04/01,2020/04/01 10:04:00,2020/04/01 10:05:00,14090.0,14090.0,14090.0,14090.0,0.0,0.0,1631.0,14090.0
pb2004,2020/04/01,2020/04/01 10:05:00,2020/04/01 10:06:00,14090.0,14090.0,14090.0,14090.0,0.0,0.0,1631.0,14090.0
pb2004,2020/04/01,2020/04/01 10:06:00,2020/04/01 10:07:00,14090.0,14090.0,14090.0,14090.0,0.0,0.0,1631.0,14090.0
pb2004,2020/04/01,2020/04/01 10:07:00,2020/04/01 10:08:00,14090.0,14090.0,14090.0,14090.0,0.0,0.0,1631.0,14090.0
pb2004,2020/04/01,2020/04/01 10:08:00,2020/04/01 10:09:00,14090.0,14090.0,14075.0,14075.0,5.0,351875.0,1626.0,14090.0
pb2004,2020/04/01,2020/04/01 10:09:00,2020/04/01 10:10:00,14075.0,14075.0,14075.0,14075.0,0.0,0.0,1626.0,14075.0
pb2004,2020/04/01,2020/04/01 10:10:00,2020/04/01 10:11:00,14080.0,14075.0,14075.0,14080.0,10.0,704000.0,1616.0,14075.0
pb2004,2020/04/01,2020/04/01 10:11:00,2020/04/01 10:12:00,14080.0,14080.0,14080.0,14080.0,0.0,0.0,1616.0,14080.0
pb2004,2020/04/01,2020/04/01 10:12:00,2020/04/01 10:13:00,14080.0,14080.0,14080.0,14080.0,0.0,0.0,1616.0,14080.0
