合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
c9991,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,1992.0,1991.0,1989.0,1990.0,1695.0,33742880.0,263505.0,1990.0
c9991,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,1994.0,1990.0,1990.0,1992.0,987.0,19662840.0,263385.0,1990.0
c9991,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,1994.0,1992.0,1992.0,1994.0,1257.0,25052180.0,263498.0,1992.0
c9991,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,1996.0,1994.0,1993.0,1996.0,739.0,14742080.0,263796.0,1994.0
c9991,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,1997.0,1995.0,1995.0,1997.0,421.0,8403000.0,263942.0,1996.0
c9991,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,1998.0,1997.0,1995.0,1996.0,749.0,14952360.0,264123.0,1997.0
c9991,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,1997.0,1996.0,1995.0,1996.0,364.0,7266340.0,264235.0,1996.0
c9991,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,1997.0,1996.0,1995.0,1995.0,640.0,12773150.0,264209.0,1996.0
c9991,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,1997.0,1995.0,1994.0,1996.0,320.0,6386070.0,264209.0,1995.0
c9991,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,1997.0,1996.0,1995.0,1996.0,216.0,4311470.0,264314.0,1996.0
c9991,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,1996.0,1995.0,1994.0,1994.0,481.0,9593620.0,264298.0,1996.0
c9991,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,1995.0,1994.0,1993.0,1995.0,395.0,7876730.0,264576.0,1994.0
c9991,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,1995.0,1995.0,1994.0,1995.0,180.0,3590910.0,264660.0,1995.0
