合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
al9991,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,11650.0,11650.0,11520.0,11545.0,3650.0,211153725.0,119380.0,11570.0
al9991,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,11550.0,11545.0,11525.0,11540.0,1713.0,98813325.0,119343.0,11545.0
al9991,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,11550.0,11535.0,11530.0,11535.0,984.0,56769700.0,119262.0,11540.0
al9991,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,11560.0,11535.0,11535.0,11545.0,1216.0,70220600.0,119122.0,11535.0
al9991,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,11550.0,11545.0,11535.0,11535.0,674.0,38898575.0,118999.0,11545.0
al9991,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,11550.0,11540.0,11530.0,11545.0,576.0,33233200.0,118996.0,11535.0
al9991,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,11560.0,11545.0,11545.0,11555.0,688.0,39744575.0,118917.0,11545.0
al9991,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,11570.0,11555.0,11555.0,11565.0,560.0,32372125.0,118965.0,11555.0
al9991,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,11575.0,11570.0,11565.0,11565.0,319.0,18450575.0,118921.0,11565.0
al9991,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,11580.0,11565.0,11565.0,11580.0,487.0,28180500.0,118874.0,11565.0
al9991,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,11585.0,11580.0,11570.0,11575.0,334.0,19334825.0,118763.0,11580.0
al9991,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,11585.0,11575.0,11570.0,11585.0,169.0,9782100.0,118739.0,11575.0
al9991,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,11615.0,11585.0,11580.0,11595.0,910.0,52784300.0,118820.0,11585.0
al9991,2020/04/01,2020/04/01 09:13:00,2020/04/01 09:14:00,11650.0,11595.0,11590.0,11635.0,1996.0,116004400.0,118513.0,11595.0
al9991,2020/04/01,2020/04/01 09:14:00,2020/04/01 09:15:00,11645.0,11640.0,11615.0,11615.0,767.0,44604350.0,118458.0,11635.0
al9991,2020/04/01,2020/04/01 09:15:00,2020/04/01 09:16:00,11625.0,11620.0,11595.0,11605.0,777.0,45103225.0,118299.0,11615.0
al9991,2020/04/01,2020/04/01 09:16:00,2020/04/01 09:17:00,11615.0,11610.0,11600.0,11610.0,314.0,18222375.0,118347.0,11605.0
al9991,2020/04/01,2020/04/01 09:17:00,2020/04/01 09:18:00,11615.0,11610.0,11595.0,11595.0,186.0,10793625.0,118326.0,11610.0
al9991,2020/04/01,2020/04/01 09:18:00,2020/04/01 09:19:00,11605.0,11595.0,11590.0,11600.0,396.0,22960575.0,118366.0,11595.0
al9991,2020/04/01,2020/04/01 09:19:00,2020/04/01 09:20:00,11605.0,11600.0,11600.0,11605.0,113.0,6556800.0,118364.0,11600.0
al9991,2020/04/01,2020/04/01 09:20:00,2020/04/01 09:21:00,11610.0,11610.0,11600.0,11600.0,156.0,9051125.0,118258.0,11605.0
al9991,2020/04/01,2020/04/01 09:21:00,2020/04/01 09:22:00,11600.0,11600.0,11590.0,11595.0,226.0,13099325.0,118184.0,11600.0
al9991,2020/04/01,2020/04/01 09:22:00,2020/04/01 09:23:00,11595.0,11590.0,11585.0,11585.0,97.0,5621375.0,118197.0,11595.0
al9991,2020/04/01,2020/04/01 09:23:00,2020/04/01 09:24:00,11585.0,11585.0,11570.0,11585.0,742.0,42951875.0,118264.0,11585.0
al9991,2020/04/01,2020/04/01 09:24:00,2020/04/01 09:25:00,11590.0,11585.0,11585.0,11585.0,89.0,5156200.0,118276.0,11585.0
al9991,2020/04/01,2020/04/01 09:25:00,2020/04/01 09:26:00,11590.0,11580.0,11580.0,11590.0,396.0,22939325.0,118219.0,11585.0
al9991,2020/04/01,2020/04/01 09:26:00,2020/04/01 09:27:00,11600.0,11590.0,11590.0,11595.0,113.0,6550175.0,118183.0,11590.0
al9991,2020/04/01,2020/04/01 09:27:00,2020/04/01 09:28:00,11600.0,11595.0,11590.0,11590.0,111.0,6436425.0,118200.0,11595.0
al9991,2020/04/01,2020/04/01 09:28:00,2020/04/01 09:29:00,11595.0,11590.0,11590.0,11595.0,12.0,695450.0,118196.0,11590.0
al9991,2020/04/01,2020/04/01 09:29:00,2020/04/01 09:30:00,11595.0,11590.0,11590.0,11590.0,40.0,2318075.0,118203.0,11595.0
al9991,2020/04/01,2020/04/01 09:30:00,2020/04/01 09:31:00,11590.0,11590.0,11580.0,11585.0,168.0,9731775.0,118209.0,11590.0
al9991,2020/04/01,2020/04/01 09:31:00,2020/04/01 09:32:00,11595.0,11580.0,11580.0,11585.0,228.0,13210200.0,118202.0,11585.0
al9991,2020/04/01,2020/04/01 09:32:00,2020/04/01 09:33:00,11590.0,11590.0,11580.0,11585.0,112.0,6488050.0,118156.0,11585.0
