合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
sn9990,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,121850.0,120070.0,119640.0,120170.0,1065.0,127971590.0,77960.0,120070.0
sn9990,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,120180.0,120170.0,119640.0,119850.0,405.0,48686020.0,77965.0,120170.0
sn9990,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,119860.0,119760.0,119680.0,119710.0,98.0,11734400.0,77975.0,119850.0
sn9990,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,119980.0,119760.0,119750.0,119850.0,170.0,20385470.0,77988.0,119710.0
sn9990,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,119940.0,119840.0,119770.0,119920.0,155.0,18629410.0,78010.0,119850.0
sn9990,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,120110.0,119940.0,119860.0,120020.0,409.0,49049900.0,78097.0,119920.0
sn9990,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,120080.0,120020.0,119920.0,119990.0,129.0,15475910.0,78109.0,120020.0
sn9990,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,119990.0,119990.0,119810.0,119830.0,211.0,25248060.0,78119.0,119990.0
sn9990,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,120000.0,119830.0,119830.0,119960.0,110.0,13183140.0,78141.0,119830.0
sn9990,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,120120.0,119970.0,119840.0,119960.0,284.0,34146840.0,78115.0,119960.0
sn9990,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,120110.0,119960.0,119940.0,120080.0,193.0,23221880.0,78121.0,119960.0
sn9990,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,120220.0,120070.0,119970.0,120210.0,319.0,38341690.0,78145.0,120080.0
sn9990,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,120210.0,120210.0,119930.0,120080.0,400.0,47960270.0,78178.0,120210.0
sn9990,2020/04/01,2020/04/01 09:13:00,2020/04/01 09:14:00,120180.0,120080.0,120030.0,120170.0,233.0,27998170.0,78166.0,120080.0
sn9990,2020/04/01,2020/04/01 09:14:00,2020/04/01 09:15:00,120220.0,120140.0,120020.0,120100.0,629.0,75422640.0,78128.0,120170.0
sn9990,2020/04/01,2020/04/01 09:15:00,2020/04/01 09:16:00,120200.0,120110.0,119970.0,120190.0,656.0,78710640.0,78140.0,120100.0
sn9990,2020/04/01,2020/04/01 09:16:00,2020/04/01 09:17:00,120480.0,120190.0,120190.0,120450.0,728.0,87640090.0,78130.0,120190.0
sn9990,2020/04/01,2020/04/01 09:17:00,2020/04/01 09:18:00,120450.0,120450.0,120220.0,120220.0,644.0,77382450.0,78115.0,120450.0
sn9990,2020/04/01,2020/04/01 09:18:00,2020/04/01 09:19:00,120320.0,120180.0,120110.0,120310.0,202.0,24332490.0,78101.0,120220.0
sn9990,2020/04/01,2020/04/01 09:19:00,2020/04/01 09:20:00,120350.0,120310.0,120040.0,120130.0,307.0,36825640.0,78091.0,120310.0
sn9990,2020/04/01,2020/04/01 09:20:00,2020/04/01 09:21:00,120290.0,120120.0,120120.0,120200.0,290.0,34778470.0,78075.0,120130.0
sn9990,2020/04/01,2020/04/01 09:21:00,2020/04/01 09:22:00,120300.0,120200.0,120200.0,120290.0,76.0,9175200.0,78067.0,120200.0
sn9990,2020/04/01,2020/04/01 09:22:00,2020/04/01 09:23:00,120290.0,120290.0,120160.0,120220.0,340.0,40814760.0,78069.0,120290.0
sn9990,2020/04/01,2020/04/01 09:23:00,2020/04/01 09:24:00,120310.0,120220.0,120200.0,120220.0,197.0,23704300.0,78051.0,120220.0
sn9990,2020/04/01,2020/04/01 09:24:00,2020/04/01 09:25:00,120240.0,120220.0,120110.0,120230.0,430.0,51579980.0,78010.0,120220.0
sn9990,2020/04/01,2020/04/01 09:25:00,2020/04/01 09:26:00,120280.0,120240.0,120220.0,120280.0,90.0,10791270.0,78004.0,120230.0
sn9990,2020/04/01,2020/04/01 09:26:00,2020/04/01 09:27:00,120390.0,120280.0,120270.0,120310.0,537.0,64586890.0,78031.0,120280.0
sn9990,2020/04/01,2020/04/01 09:27:00,2020/04/01 09:28:00,120390.0,120310.0,120210.0,120390.0,409.0,49157500.0,78015.0,120310.0
sn9990,2020/04/01,2020/04/01 09:28:00,2020/04/01 09:29:00,120400.0,120390.0,120200.0,120270.0,501.0,60175320.0,77931.0,120390.0
sn9990,2020/04/01,2020/04/01 09:29:00,2020/04/01 09:30:00,120400.0,120270.0,120270.0,120390.0,978.0,117366390.0,77828.0,120270.0
sn9990,2020/04/01,2020/04/01 09:30:00,2020/04/01 09:31:00,120400.0,120390.0,120300.0,120330.0,326.0,39152540.0,77792.0,120390.0
sn9990,2020/04/01,2020/04/01 09:31:00,2020/04/01 09:32:00,120400.0,120330.0,120290.0,120390.0,455.0,54619760.0,77808.0,120330.0
sn9990,2020/04/01,2020/04/01 09:32:00,2020/04/01 09:33:00,120390.0,120390.0,120290.0,120320.0,384.0,46093950.0,77769.0,120390.0
sn9990,2020/04/01,2020/04/01 09:33:00,2020/04/01 09:34:00,120340.0,120320.0,120230.0,120250.0,345.0,41478710.0,77742.0,120320.0
sn9990,2020/04/01,2020/04/01 09:34:00,2020/04/01 09:35:00,120390.0,120250.0,120250.0,120280.0,578.0,69552610.0,77765.0,120250.0
sn9990,2020/04/01,2020/04/01 09:35:00,2020/04/01 09:36:00,120590.0,120350.0,120350.0,120470.0,682.0,82044360.0,77762.0,120280.0
sn9990,2020/04/01,2020/04/01 09:36:00,2020/04/01 09:37:00,120490.0,120470.0,120410.0,120450.0,305.0,36726600.0,77696.0,120470.0
sn9990,2020/04/01,2020/04/01 09:37:00,2020/04/01 09:38:00,120600.0,120450.0,120450.0,120600.0,158.0,19117620.0,77705.0,120450.0
sn9990,2020/04/01,2020/04/01 09:38:00,2020/04/01 09:39:00,120600.0,120600.0,120440.0,120440.0,190.0,22873880.0,77692.0,120600.0
sn9990,2020/04/01,2020/04/01 09:39:00,2020/04/01 09:40:00,120450.0,120440.0,120390.0,120390.0,56.0,6780910.0,77697.0,120440.0
sn9990,2020/04/01,2020/04/01 09:40:00,2020/04/01 09:41:00,120590.0,120390.0,120390.0,120580.0,473.0,56980490.0,77637.0,120390.0
sn9990,2020/04/01,2020/04/01 09:41:00,2020/04/01 09:42:00,120620.0,120580.0,120490.0,120570.0,815.0,97975140.0,77650.0,120580.0
sn9990,2020/04/01,2020/04/01 09:42:00,2020/04/01 09:43:00,120710.0,120570.0,120570.0,120650.0,514.0,62040670.0,77604.0,120570.0
sn9990,2020/04/01,2020/04/01 09:43:00,2020/04/01 09:44:00,120780.0,120650.0,120650.0,120680.0,670.0,80712980.0,77600.0,120650.0
sn9990,2020/04/01,2020/04/01 09:44:00,2020/04/01 09:45:00,120740.0,120680.0,120650.0,120700.0,598.0,72068250.0,77504.0,120680.0
sn9990,2020/04/01,2020/04/01 09:45:00,2020/04/01 09:46:00,120850.0,120700.0,120570.0,120570.0,858.0,103391590.0,77482.0,120700.0
sn9990,2020/04/01,2020/04/01 09:46:00,2020/04/01 09:47:00,120610.0,120570.0,120510.0,120570.0,653.0,78645920.0,77417.0,120570.0
