合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
l9999,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,5495.0,5480.0,5460.0,5460.0,15207.0,416628400.0,322377.0,5505.0
l9999,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,5470.0,5460.0,5460.0,5470.0,4700.0,128484300.0,323203.0,5460.0
l9999,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,5470.0,5470.0,5450.0,5460.0,4770.0,130161550.0,324964.0,5470.0
l9999,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,5470.0,5460.0,5440.0,5440.0,6793.0,185297550.0,326197.0,5460.0
l9999,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,5465.0,5440.0,5440.0,5465.0,3826.0,104315325.0,327078.0,5440.0
l9999,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,5480.0,5465.0,5460.0,5480.0,4348.0,118931850.0,327492.0,5465.0
l9999,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,5500.0,5480.0,5475.0,5495.0,5794.0,159083400.0,328086.0,5480.0
l9999,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,5500.0,5490.0,5480.0,5500.0,3379.0,92772200.0,328173.0,5495.0
l9999,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,5520.0,5505.0,5500.0,5510.0,4777.0,131640750.0,327908.0,5500.0
l9999,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,5520.0,5510.0,5500.0,5500.0,2675.0,73704150.0,327558.0,5510.0
l9999,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,5505.0,5505.0,5495.0,5500.0,2399.0,65970475.0,327637.0,5500.0
l9999,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,5515.0,5495.0,5495.0,5510.0,2300.0,63330600.0,327616.0,5500.0
l9999,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,5515.0,5510.0,5500.0,5510.0,2222.0,61165975.0,327536.0,5510.0
l9999,2020/04/01,2020/04/01 09:13:00,2020/04/01 09:14:00,5515.0,5515.0,5505.0,5515.0,1406.0,38743200.0,327601.0,5510.0
l9999,2020/04/01,2020/04/01 09:14:00,2020/04/01 09:15:00,5520.0,5515.0,5510.0,5515.0,1045.0,28806375.0,327486.0,5515.0
l9999,2020/04/01,2020/04/01 09:15:00,2020/04/01 09:16:00,5515.0,5515.0,5485.0,5490.0,3907.0,107417975.0,328052.0,5515.0
l9999,2020/04/01,2020/04/01 09:16:00,2020/04/01 09:17:00,5495.0,5495.0,5490.0,5490.0,555.0,15236200.0,328304.0,5490.0
l9999,2020/04/01,2020/04/01 09:17:00,2020/04/01 09:18:00,5495.0,5490.0,5485.0,5490.0,1441.0,39550800.0,328305.0,5490.0
l9999,2020/04/01,2020/04/01 09:18:00,2020/04/01 09:19:00,5490.0,5490.0,5480.0,5480.0,2139.0,58636075.0,328772.0,5490.0
l9999,2020/04/01,2020/04/01 09:19:00,2020/04/01 09:20:00,5490.0,5480.0,5480.0,5490.0,1000.0,27437375.0,328860.0,5480.0
l9999,2020/04/01,2020/04/01 09:20:00,2020/04/01 09:21:00,5490.0,5490.0,5475.0,5485.0,1298.0,35590625.0,328972.0,5490.0
l9999,2020/04/01,2020/04/01 09:21:00,2020/04/01 09:22:00,5495.0,5485.0,5485.0,5495.0,755.0,20720175.0,329277.0,5485.0
l9999,2020/04/01,2020/04/01 09:22:00,2020/04/01 09:23:00,5490.0,5490.0,5480.0,5485.0,1654.0,45367600.0,329521.0,5495.0
l9999,2020/04/01,2020/04/01 09:23:00,2020/04/01 09:24:00,5495.0,5485.0,5485.0,5495.0,634.0,17405925.0,329439.0,5485.0
l9999,2020/04/01,2020/04/01 09:24:00,2020/04/01 09:25:00,5495.0,5495.0,5490.0,5490.0,241.0,6620350.0,329530.0,5495.0
