合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
cu2007,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,39680.0,39680.0,39520.0,39560.0,690.0,136593300.0,41509.0,39160.0
cu2007,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,39570.0,39540.0,39520.0,39520.0,233.0,46074500.0,41565.0,39560.0
cu2007,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,39520.0,39520.0,39430.0,39470.0,436.0,86087150.0,41526.0,39520.0
cu2007,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,39530.0,39470.0,39450.0,39500.0,340.0,67146500.0,41497.0,39470.0
cu2007,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,39540.0,39500.0,39480.0,39530.0,242.0,47813500.0,41476.0,39500.0
cu2007,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,39530.0,39530.0,39490.0,39500.0,229.0,45238750.0,41495.0,39530.0
cu2007,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,39540.0,39500.0,39500.0,39530.0,242.0,47833750.0,41444.0,39500.0
cu2007,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,39540.0,39530.0,39520.0,39540.0,66.0,13044800.0,41449.0,39530.0
cu2007,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,39570.0,39540.0,39530.0,39570.0,152.0,30059850.0,41481.0,39540.0
cu2007,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,39570.0,39560.0,39550.0,39560.0,157.0,31054150.0,41510.0,39570.0
cu2007,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,39570.0,39560.0,39530.0,39540.0,161.0,31837800.0,41508.0,39560.0
cu2007,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,39550.0,39540.0,39540.0,39550.0,161.0,31832550.0,41463.0,39540.0
cu2007,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,39570.0,39550.0,39550.0,39560.0,105.0,20768750.0,41433.0,39550.0
cu2007,2020/04/01,2020/04/01 09:13:00,2020/04/01 09:14:00,39580.0,39560.0,39550.0,39580.0,187.0,36997150.0,41442.0,39560.0
