合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
rb2008,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,3372.0,3372.0,3372.0,3372.0,0.0,0.0,1075.0,3372.0
rb2008,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,3372.0,3372.0,3372.0,3372.0,0.0,0.0,1075.0,3372.0
rb2008,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,3372.0,3372.0,3372.0,3372.0,0.0,0.0,1075.0,3372.0
rb2008,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,3372.0,3372.0,3372.0,3372.0,0.0,0.0,1075.0,3372.0
rb2008,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,3359.0,3359.0,3359.0,3359.0,1.0,33590.0,1074.0,3372.0
rb2008,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,3359.0,3359.0,3359.0,3359.0,0.0,0.0,1074.0,3359.0
rb2008,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,3359.0,3359.0,3359.0,3359.0,0.0,0.0,1074.0,3359.0
rb2008,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,3359.0,3359.0,3352.0,3352.0,1.0,33520.0,1074.0,3359.0
rb2008,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,3352.0,3352.0,3352.0,3352.0,0.0,0.0,1074.0,3352.0
rb2008,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,3352.0,3352.0,3332.0,3332.0,4.0,133280.0,1072.0,3352.0
rb2008,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,3332.0,3332.0,3332.0,3332.0,0.0,0.0,1072.0,3332.0
rb2008,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,3332.0,3332.0,3332.0,3332.0,1.0,33320.0,1073.0,3332.0
rb2008,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,3341.0,3332.0,3332.0,3341.0,1.0,33410.0,1072.0,3332.0
rb2008,2020/04/01,2020/04/01 09:13:00,2020/04/01 09:14:00,3341.0,3341.0,3339.0,3339.0,2.0,66780.0,1073.0,3341.0
rb2008,2020/04/01,2020/04/01 09:14:00,2020/04/01 09:15:00,3339.0,3339.0,3339.0,3339.0,0.0,0.0,1073.0,3339.0
rb2008,2020/04/01,2020/04/01 09:15:00,2020/04/01 09:16:00,3339.0,3339.0,3339.0,3339.0,0.0,0.0,1073.0,3339.0
rb2008,2020/04/01,2020/04/01 09:16:00,2020/04/01 09:17:00,3339.0,3339.0,3339.0,3339.0,0.0,0.0,1073.0,3339.0
rb2008,2020/04/01,2020/04/01 09:17:00,2020/04/01 09:18:00,3339.0,3339.0,3339.0,3339.0,0.0,0.0,1073.0,3339.0
rb2008,2020/04/01,2020/04/01 09:18:00,2020/04/01 09:19:00,3339.0,3339.0,3339.0,3339.0,2.0,66780.0,1072.0,3339.0
rb2008,2020/04/01,2020/04/01 09:19:00,2020/04/01 09:20:00,3339.0,3339.0,3339.0,3339.0,0.0,0.0,1072.0,3339.0
rb2008,2020/04/01,2020/04/01 09:20:00,2020/04/01 09:21:00,3339.0,3339.0,3339.0,3339.0,0.0,0.0,1072.0,3339.0
rb2008,2020/04/01,2020/04/01 09:21:00,2020/04/01 09:22:00,3339.0,3339.0,3339.0,3339.0,0.0,0.0,1072.0,3339.0
rb2008,2020/04/01,2020/04/01 09:22:00,2020/04/01 09:23:00,3339.0,3339.0,3339.0,3339.0,0.0,0.0,1072.0,3339.0
rb2008,2020/04/01,2020/04/01 09:23:00,2020/04/01 09:24:00,3339.0,3339.0,3339.0,3339.0,0.0,0.0,1072.0,3339.0
rb2008,2020/04/01,2020/04/01 09:24:00,2020/04/01 09:25:00,3349.0,3344.0,3344.0,3349.0,2.0,66930.0,1072.0,3339.0
rb2008,2020/04/01,2020/04/01 09:25:00,2020/04/01 09:26:00,3349.0,3349.0,3349.0,3349.0,0.0,0.0,1072.0,3349.0
rb2008,2020/04/01,2020/04/01 09:26:00,2020/04/01 09:27:00,3349.0,3349.0,3349.0,3349.0,0.0,0.0,1072.0,3349.0
rb2008,2020/04/01,2020/04/01 09:27:00,2020/04/01 09:28:00,3349.0,3349.0,3349.0,3349.0,0.0,0.0,1072.0,3349.0
rb2008,2020/04/01,2020/04/01 09:28:00,2020/04/01 09:29:00,3349.0,3349.0,3349.0,3349.0,0.0,0.0,1072.0,3349.0
rb2008,2020/04/01,2020/04/01 09:29:00,2020/04/01 09:30:00,3349.0,3349.0,3349.0,3349.0,0.0,0.0,1072.0,3349.0
rb2008,2020/04/01,2020/04/01 09:30:00,2020/04/01 09:31:00,3349.0,3349.0,3349.0,3349.0,0.0,0.0,1072.0,3349.0
