合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
OI101,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,6608.0,6588.0,6585.0,6595.0,90.0,593460.0,3756.0,6620.0
OI101,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,6605.0,6595.0,6595.0,6605.0,22.0,145292.0,3756.0,6595.0
OI101,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,6611.0,6605.0,6598.0,6604.0,35.0,231154.0,3782.0,6605.0
OI101,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,6609.0,6604.0,6598.0,6598.0,27.0,178320.0,3797.0,6604.0
OI101,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,6607.0,6598.0,6598.0,6607.0,11.0,72589.0,3796.0,6598.0
OI101,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,6614.0,6614.0,6602.0,6608.0,13.0,85985.0,3798.0,6607.0
OI101,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,6610.0,6608.0,6608.0,6610.0,2.0,13200.0,3800.0,6608.0
OI101,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,6610.0,6610.0,6598.0,6600.0,12.0,79200.0,3803.0,6610.0
OI101,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,6602.0,6600.0,6593.0,6593.0,11.0,72600.0,3810.0,6600.0
OI101,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,6595.0,6590.0,6585.0,6585.0,78.0,513897.0,3875.0,6593.0
OI101,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,6592.0,6585.0,6581.0,6592.0,4.0,26388.0,3875.0,6585.0
OI101,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,6606.0,6592.0,6592.0,6606.0,13.0,85761.0,3862.0,6592.0
OI101,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,6606.0,6606.0,6600.0,6600.0,4.0,26388.0,3863.0,6606.0
OI101,2020/04/01,2020/04/01 09:13:00,2020/04/01 09:14:00,6600.0,6600.0,6590.0,6590.0,1.0,6597.0,3864.0,6600.0
OI101,2020/04/01,2020/04/01 09:14:00,2020/04/01 09:15:00,6589.0,6589.0,6589.0,6589.0,1.0,6597.0,3864.0,6590.0
OI101,2020/04/01,2020/04/01 09:15:00,2020/04/01 09:16:00,6589.0,6589.0,6586.0,6586.0,1.0,6597.0,3865.0,6589.0
OI101,2020/04/01,2020/04/01 09:16:00,2020/04/01 09:17:00,6586.0,6586.0,6585.0,6585.0,10.0,65970.0,3875.0,6586.0
OI101,2020/04/01,2020/04/01 09:17:00,2020/04/01 09:18:00,6586.0,6585.0,6582.0,6582.0,9.0,59373.0,3881.0,6585.0
OI101,2020/04/01,2020/04/01 09:18:00,2020/04/01 09:19:00,6582.0,6582.0,6575.0,6575.0,30.0,197162.0,3874.0,6582.0
OI101,2020/04/01,2020/04/01 09:19:00,2020/04/01 09:20:00,6579.0,6575.0,6572.0,6572.0,89.0,585103.0,3836.0,6575.0
OI101,2020/04/01,2020/04/01 09:20:00,2020/04/01 09:21:00,6572.0,6572.0,6555.0,6555.0,70.0,459771.0,3895.0,6572.0
OI101,2020/04/01,2020/04/01 09:21:00,2020/04/01 09:22:00,6558.0,6555.0,6555.0,6556.0,52.0,340821.0,3946.0,6555.0
OI101,2020/04/01,2020/04/01 09:22:00,2020/04/01 09:23:00,6556.0,6556.0,6539.0,6540.0,28.0,183154.0,3965.0,6556.0
OI101,2020/04/01,2020/04/01 09:23:00,2020/04/01 09:24:00,6556.0,6540.0,6540.0,6554.0,26.0,170519.0,3986.0,6540.0
OI101,2020/04/01,2020/04/01 09:24:00,2020/04/01 09:25:00,6562.0,6554.0,6554.0,6556.0,17.0,111238.0,3994.0,6554.0
OI101,2020/04/01,2020/04/01 09:25:00,2020/04/01 09:26:00,6558.0,6556.0,6556.0,6558.0,28.0,183584.0,3996.0,6556.0
OI101,2020/04/01,2020/04/01 09:26:00,2020/04/01 09:27:00,6558.0,6558.0,6555.0,6557.0,11.0,72380.0,4004.0,6558.0
OI101,2020/04/01,2020/04/01 09:27:00,2020/04/01 09:28:00,6557.0,6557.0,6547.0,6550.0,10.0,65095.0,4010.0,6557.0
OI101,2020/04/01,2020/04/01 09:28:00,2020/04/01 09:29:00,6550.0,6550.0,6538.0,6538.0,8.0,52632.0,4013.0,6550.0
OI101,2020/04/01,2020/04/01 09:29:00,2020/04/01 09:30:00,6542.0,6538.0,6520.0,6520.0,27.0,176153.0,4028.0,6538.0
OI101,2020/04/01,2020/04/01 09:30:00,2020/04/01 09:31:00,6530.0,6520.0,6520.0,6530.0,2.0,13154.0,4026.0,6520.0
OI101,2020/04/01,2020/04/01 09:31:00,2020/04/01 09:32:00,6541.0,6530.0,6530.0,6541.0,3.0,19731.0,4026.0,6530.0
OI101,2020/04/01,2020/04/01 09:32:00,2020/04/01 09:33:00,6545.0,6541.0,6541.0,6545.0,5.0,32885.0,4021.0,6541.0
OI101,2020/04/01,2020/04/01 09:33:00,2020/04/01 09:34:00,6548.0,6545.0,6538.0,6540.0,14.0,91314.0,4025.0,6545.0
OI101,2020/04/01,2020/04/01 09:34:00,2020/04/01 09:35:00,6543.0,6540.0,6540.0,6543.0,4.0,26304.0,4025.0,6540.0
OI101,2020/04/01,2020/04/01 09:35:00,2020/04/01 09:36:00,6550.0,6543.0,6543.0,6548.0,6.0,39456.0,4024.0,6543.0
OI101,2020/04/01,2020/04/01 09:36:00,2020/04/01 09:37:00,6548.0,6548.0,6542.0,6542.0,7.0,46032.0,4019.0,6548.0
OI101,2020/04/01,2020/04/01 09:37:00,2020/04/01 09:38:00,6543.0,6542.0,6542.0,6543.0,3.0,18944.0,4020.0,6542.0
OI101,2020/04/01,2020/04/01 09:38:00,2020/04/01 09:39:00,6543.0,6543.0,6543.0,6543.0,1.0,6575.0,4021.0,6543.0
OI101,2020/04/01,2020/04/01 09:39:00,2020/04/01 09:40:00,6547.0,6543.0,6543.0,6547.0,3.0,19725.0,4023.0,6543.0
OI101,2020/04/01,2020/04/01 09:40:00,2020/04/01 09:41:00,6548.0,6547.0,6544.0,6546.0,7.0,46025.0,4028.0,6547.0
OI101,2020/04/01,2020/04/01 09:41:00,2020/04/01 09:42:00,6546.0,6546.0,6534.0,6534.0,16.0,104389.0,4012.0,6546.0
OI101,2020/04/01,2020/04/01 09:42:00,2020/04/01 09:43:00,6534.0,6534.0,6522.0,6522.0,17.0,110930.0,4003.0,6534.0
OI101,2020/04/01,2020/04/01 09:43:00,2020/04/01 09:44:00,6522.0,6522.0,6508.0,6509.0,34.0,221758.0,3979.0,6522.0
