合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
CJ012,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,10645.0,10645.0,10645.0,10645.0,0.0,0.0,2586.0,10645.0
CJ012,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,10650.0,10650.0,10650.0,10650.0,40.0,426000.0,2546.0,10645.0
CJ012,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2546.0,10650.0
CJ012,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2546.0,10650.0
CJ012,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2546.0,10650.0
CJ012,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2546.0,10650.0
CJ012,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,10665.0,10650.0,10650.0,10665.0,1.0,10650.0,2546.0,10650.0
CJ012,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,10665.0,10665.0,10665.0,10665.0,0.0,0.0,2546.0,10665.0
CJ012,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,10665.0,10665.0,10665.0,10665.0,0.0,0.0,2546.0,10665.0
CJ012,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,10665.0,10665.0,10665.0,10665.0,0.0,0.0,2546.0,10665.0
CJ012,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,10665.0,10665.0,10665.0,10665.0,0.0,0.0,2546.0,10665.0
CJ012,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,10665.0,10665.0,10665.0,10665.0,0.0,0.0,2546.0,10665.0
CJ012,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,10665.0,10665.0,10665.0,10665.0,0.0,0.0,2546.0,10665.0
CJ012,2020/04/01,2020/04/01 09:13:00,2020/04/01 09:14:00,10665.0,10665.0,10665.0,10665.0,0.0,0.0,2546.0,10665.0
CJ012,2020/04/01,2020/04/01 09:14:00,2020/04/01 09:15:00,10650.0,10650.0,10650.0,10650.0,1.0,10650.0,2545.0,10665.0
CJ012,2020/04/01,2020/04/01 09:15:00,2020/04/01 09:16:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2545.0,10650.0
CJ012,2020/04/01,2020/04/01 09:16:00,2020/04/01 09:17:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2545.0,10650.0
CJ012,2020/04/01,2020/04/01 09:17:00,2020/04/01 09:18:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2545.0,10650.0
CJ012,2020/04/01,2020/04/01 09:18:00,2020/04/01 09:19:00,10670.0,10650.0,10650.0,10670.0,1.0,10650.0,2544.0,10650.0
CJ012,2020/04/01,2020/04/01 09:19:00,2020/04/01 09:20:00,10670.0,10670.0,10665.0,10665.0,3.0,31950.0,2546.0,10670.0
CJ012,2020/04/01,2020/04/01 09:20:00,2020/04/01 09:21:00,10665.0,10665.0,10665.0,10665.0,0.0,0.0,2546.0,10665.0
CJ012,2020/04/01,2020/04/01 09:21:00,2020/04/01 09:22:00,10665.0,10665.0,10660.0,10660.0,2.0,21300.0,2548.0,10665.0
CJ012,2020/04/01,2020/04/01 09:22:00,2020/04/01 09:23:00,10660.0,10660.0,10660.0,10660.0,2.0,21550.0,2550.0,10660.0
CJ012,2020/04/01,2020/04/01 09:23:00,2020/04/01 09:24:00,10660.0,10660.0,10660.0,10660.0,0.0,0.0,2550.0,10660.0
CJ012,2020/04/01,2020/04/01 09:24:00,2020/04/01 09:25:00,10660.0,10660.0,10660.0,10660.0,0.0,0.0,2550.0,10660.0
CJ012,2020/04/01,2020/04/01 09:25:00,2020/04/01 09:26:00,10660.0,10660.0,10660.0,10660.0,0.0,0.0,2550.0,10660.0
CJ012,2020/04/01,2020/04/01 09:26:00,2020/04/01 09:27:00,10665.0,10660.0,10660.0,10665.0,3.0,31965.0,2552.0,10660.0
CJ012,2020/04/01,2020/04/01 09:27:00,2020/04/01 09:28:00,10665.0,10665.0,10665.0,10665.0,0.0,0.0,2552.0,10665.0
CJ012,2020/04/01,2020/04/01 09:28:00,2020/04/01 09:29:00,10690.0,10665.0,10665.0,10690.0,2.0,21310.0,2552.0,10665.0
CJ012,2020/04/01,2020/04/01 09:29:00,2020/04/01 09:30:00,10690.0,10690.0,10690.0,10690.0,0.0,0.0,2552.0,10690.0
CJ012,2020/04/01,2020/04/01 09:30:00,2020/04/01 09:31:00,10690.0,10690.0,10690.0,10690.0,0.0,0.0,2552.0,10690.0
CJ012,2020/04/01,2020/04/01 09:31:00,2020/04/01 09:32:00,10690.0,10690.0,10690.0,10690.0,0.0,0.0,2552.0,10690.0
CJ012,2020/04/01,2020/04/01 09:32:00,2020/04/01 09:33:00,10690.0,10690.0,10690.0,10690.0,0.0,0.0,2552.0,10690.0
CJ012,2020/04/01,2020/04/01 09:33:00,2020/04/01 09:34:00,10690.0,10690.0,10685.0,10685.0,1.0,10655.0,2553.0,10690.0
CJ012,2020/04/01,2020/04/01 09:34:00,2020/04/01 09:35:00,10685.0,10685.0,10685.0,10685.0,0.0,0.0,2553.0,10685.0
CJ012,2020/04/01,2020/04/01 09:35:00,2020/04/01 09:36:00,10685.0,10685.0,10685.0,10685.0,0.0,0.0,2553.0,10685.0
CJ012,2020/04/01,2020/04/01 09:36:00,2020/04/01 09:37:00,10685.0,10685.0,10685.0,10685.0,0.0,0.0,2553.0,10685.0
CJ012,2020/04/01,2020/04/01 09:37:00,2020/04/01 09:38:00,10685.0,10685.0,10685.0,10685.0,0.0,0.0,2553.0,10685.0
CJ012,2020/04/01,2020/04/01 09:38:00,2020/04/01 09:39:00,10685.0,10685.0,10685.0,10685.0,0.0,0.0,2553.0,10685.0
CJ012,2020/04/01,2020/04/01 09:39:00,2020/04/01 09:40:00,10685.0,10685.0,10685.0,10685.0,0.0,0.0,2553.0,10685.0
CJ012,2020/04/01,2020/04/01 09:40:00,2020/04/01 09:41:00,10645.0,10645.0,10645.0,10645.0,1.0,10655.0,2554.0,10685.0
CJ012,2020/04/01,2020/04/01 09:41:00,2020/04/01 09:42:00,10645.0,10645.0,10645.0,10645.0,0.0,0.0,2554.0,10645.0
CJ012,2020/04/01,2020/04/01 09:42:00,2020/04/01 09:43:00,10645.0,10645.0,10645.0,10645.0,0.0,0.0,2554.0,10645.0
CJ012,2020/04/01,2020/04/01 09:43:00,2020/04/01 09:44:00,10650.0,10645.0,10645.0,10650.0,1.0,10655.0,2554.0,10645.0
CJ012,2020/04/01,2020/04/01 09:44:00,2020/04/01 09:45:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:45:00,2020/04/01 09:46:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:46:00,2020/04/01 09:47:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:47:00,2020/04/01 09:48:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:48:00,2020/04/01 09:49:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:49:00,2020/04/01 09:50:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:50:00,2020/04/01 09:51:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:51:00,2020/04/01 09:52:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:52:00,2020/04/01 09:53:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:53:00,2020/04/01 09:54:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:54:00,2020/04/01 09:55:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:55:00,2020/04/01 09:56:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:56:00,2020/04/01 09:57:00,10650.0,10650.0,10650.0,10650.0,0.0,0.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:57:00,2020/04/01 09:58:00,10640.0,10640.0,10640.0,10640.0,2.0,21310.0,2554.0,10650.0
CJ012,2020/04/01,2020/04/01 09:58:00,2020/04/01 09:59:00,10640.0,10640.0,10635.0,10635.0,2.0,21310.0,2554.0,10640.0
CJ012,2020/04/01,2020/04/01 09:59:00,2020/04/01 10:00:00,10635.0,10635.0,10635.0,10635.0,0.0,0.0,2554.0,10635.0
CJ012,2020/04/01,2020/04/01 10:00:00,2020/04/01 10:01:00,10635.0,10635.0,10635.0,10635.0,0.0,0.0,2554.0,10635.0
CJ012,2020/04/01,2020/04/01 10:01:00,2020/04/01 10:02:00,10635.0,10635.0,10635.0,10635.0,0.0,0.0,2554.0,10635.0
CJ012,2020/04/01,2020/04/01 10:02:00,2020/04/01 10:03:00,10635.0,10635.0,10635.0,10635.0,0.0,0.0,2554.0,10635.0
CJ012,2020/04/01,2020/04/01 10:03:00,2020/04/01 10:04:00,10635.0,10635.0,10620.0,10620.0,1.0,10655.0,2553.0,10635.0
CJ012,2020/04/01,2020/04/01 10:04:00,2020/04/01 10:05:00,10625.0,10620.0,10620.0,10625.0,1.0,10655.0,2554.0,10620.0
CJ012,2020/04/01,2020/04/01 10:05:00,2020/04/01 10:06:00,10625.0,10625.0,10625.0,10625.0,0.0,0.0,2554.0,10625.0
CJ012,2020/04/01,2020/04/01 10:06:00,2020/04/01 10:07:00,10625.0,10625.0,10625.0,10625.0,0.0,0.0,2554.0,10625.0
CJ012,2020/04/01,2020/04/01 10:07:00,2020/04/01 10:08:00,10625.0,10625.0,10625.0,10625.0,0.0,0.0,2554.0,10625.0
CJ012,2020/04/01,2020/04/01 10:08:00,2020/04/01 10:09:00,10625.0,10625.0,10625.0,10625.0,0.0,0.0,2554.0,10625.0
CJ012,2020/04/01,2020/04/01 10:09:00,2020/04/01 10:10:00,10625.0,10625.0,10625.0,10625.0,0.0,0.0,2554.0,10625.0
CJ012,2020/04/01,2020/04/01 10:10:00,2020/04/01 10:11:00,10625.0,10625.0,10625.0,10625.0,0.0,0.0,2554.0,10625.0
CJ012,2020/04/01,2020/04/01 10:11:00,2020/04/01 10:12:00,10625.0,10625.0,10625.0,10625.0,0.0,0.0,2554.0,10625.0
CJ012,2020/04/01,2020/04/01 10:12:00,2020/04/01 10:13:00,10625.0,10625.0,10625.0,10625.0,0.0,0.0,2554.0,10625.0
CJ012,2020/04/01,2020/04/01 10:13:00,2020/04/01 10:14:00,10615.0,10615.0,10615.0,10615.0,1.0,10655.0,2554.0,10625.0
CJ012,2020/04/01,2020/04/01 10:14:00,2020/04/01 10:15:00,10615.0,10615.0,10615.0,10615.0,0.0,0.0,2554.0,10615.0
CJ012,2020/04/01,2020/04/01 10:30:00,2020/04/01 10:31:00,10610.0,10610.0,10600.0,10600.0,2.0,20975.0,2554.0,10615.0
CJ012,2020/04/01,2020/04/01 10:31:00,2020/04/01 10:32:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:32:00,2020/04/01 10:33:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:33:00,2020/04/01 10:34:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:34:00,2020/04/01 10:35:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:35:00,2020/04/01 10:36:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:36:00,2020/04/01 10:37:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:37:00,2020/04/01 10:38:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:38:00,2020/04/01 10:39:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:39:00,2020/04/01 10:40:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:40:00,2020/04/01 10:41:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:41:00,2020/04/01 10:42:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:42:00,2020/04/01 10:43:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
CJ012,2020/04/01,2020/04/01 10:43:00,2020/04/01 10:44:00,10600.0,10600.0,10600.0,10600.0,0.0,0.0,2554.0,10600.0
